X_05%,X_68%,X_95%,Template
10603,16071,25914,0
11527,16476,21822,0
9951,20076,23883,0
9876,23709,27492,0
11269,24658,28419,0
11988,18206,25690,0
11427,24514,26823,0
11566,24091,25665,0
11508,22255,24112,0
11592,17173,22336,0
11302,23962,24813,0
11181,16669,21447,0
11318,16559,18424,0
10897,17204,24586,0
10491,16159,21222,0
10674,14966,19834,0
10251,14877,17953,0
10414,23991,24445,0
11765,16900,19023,0
10762,24871,26503,0
9798,20163,22470,0
12772,18526,22287,0
10992,21952,24324,0
10262,15793,17445,0
10353,24265,28176,0
11233,16660,25135,0
11182,18611,25890,0
11166,17730,22584,0
11541,18387,25216,0
11569,21267,23470,0
10865,14363,25342,0
11665,18303,26860,0
13431,27253,30015,0
11488,22833,25018,0
12064,25368,28797,0
11322,25864,28038,0
10853,15690,25828,0
10534,15298,21823,0
11154,25696,29719,0
11830,26044,26382,0
13024,21111,27780,0
13229,27579,30414,0
12174,17528,19806,0
12947,17872,19957,0
12371,23337,27627,0
12156,24472,29460,0
15263,24135,29628,0
13269,25624,27669,0
12831,18240,25122,0
10784,17430,24258,0
11889,21889,24175,0
12828,18100,19161,0
12636,20293,26940,0
13834,19410,26521,0
13057,18268,19436,0
11870,17099,27513,0
11781,23260,25131,0
10599,20598,24678,0
11151,17400,25524,0
11263,16540,18447,0
10996,17755,24453,0
14056,26556,29685,0
12506,27855,29982,0
14064,23523,25735,0
11967,18600,25659,0
11832,23400,27106,0
11708,17987,26547,0
12027,20937,29568,0
12467,27073,29307,0
11881,26088,28231,0
10989,17143,27558,0
12050,24447,26895,0
12360,16514,18395,0
12744,27163,31150,0
14124,22006,29719,0
15069,20266,22849,0
13544,18884,29554,0
14218,19941,21399,0
15252,19406,22864,0
13814,20433,27337,0
14671,28825,31642,0
13930,26968,28524,0
13462,19729,29670,0
14135,28846,31684,0
15064,28249,30261,0
14476,17780,23392,0
12685,22870,27127,0
12751,25968,29781,0
13587,18888,28452,0
13423,26914,29145,0
13079,26010,27345,0
12371,20596,26562,0
12427,21420,23586,0
11838,15659,17365,0
11647,19926,25719,0
11830,25359,27603,0
11616,18369,24985,0
11663,26581,28935,0
12368,18222,26539,0
12688,16824,20334,0
11725,22327,26190,0
12234,17851,24640,0
11783,24120,24921,0
11531,24427,27631,0
11829,18342,25834,0
12394,17698,27757,0
13958,20745,25611,0
12611,15688,23196,0
12404,26449,27543,0
12419,17773,26223,0
12896,18628,24684,0
12940,18911,27042,0
14447,20512,26844,0
12936,23260,25590,0
12331,16059,26638,0
12540,18000,26761,0
12580,18097,28006,0
12408,20994,26365,0
13334,21778,27061,0
13257,18252,27114,0
12743,22659,25005,0
12636,17830,22000,0
11462,24948,27103,0
11994,22407,26293,0
13608,28012,29974,0
13675,18762,25759,0
13958,26514,27042,0
12024,23589,25803,0
11904,15016,17790,0
11993,17199,22522,0
12213,17015,18332,0
12041,16953,24157,0
12079,17938,25107,0
11959,16497,25567,0
11652,20784,22957,0
12300,17991,21843,0
11065,24600,25378,0
11730,24181,26094,0
11295,24750,27505,0
12465,17886,24858,0
12410,17586,23760,0
11345,21312,23883,0
10990,19648,20973,0
10852,26376,27607,0
11232,24912,26569,0
12415,16631,17293,0
11002,15970,17127,0
10833,23614,24400,0
10503,22752,23991,0
10564,15487,19579,0
10584,16388,24636,0
10939,16426,24130,0
10451,23371,24343,0
10167,15706,16385,0
10219,15664,22548,0
10133,19396,21187,0
9974,13474,20019,0
9792,22972,24238,0
10674,16141,24040,0
11419,23095,24094,0
10578,22983,23728,0
11242,15839,16204,0
10487,19561,21291,0
10259,13215,15012,0
9710,15538,22165,0
10792,21643,23823,0
9988,24103,24852,0
10177,22042,22905,0
10170,22125,23328,0
9896,21733,22203,0
10193,20343,21040,0
9900,22425,24036,0
11177,23011,23725,0
12012,16394,20053,0
10226,15663,16031,0
10480,22921,23658,0
9846,21369,22039,0
9613,14023,21058,0
9910,15767,22978,0
11875,20286,23632,0
10234,15552,20325,0
10548,15669,17524,0
10235,15736,23292,0
10030,14755,22168,0
14941,20011,21042,0
9878,16121,24138,0
10021,15996,23910,0
9961,16143,24406,0
11740,15770,19815,0
10129,15424,19960,0
9710,17781,21094,0
9416,13857,14785,0
9655,16138,23694,0
11700,15915,23361,0
9984,15594,15810,0
10712,16644,23692,0
9953,15205,23580,0
9783,20451,21025,0
9591,20007,20685,0
9731,16037,16205,0
10148,17125,24709,0
10450,16620,23190,0
10403,16254,24613,0
10307,23221,24045,0
9787,20148,21043,0
9392,13244,14907,0
9310,20427,21090,0
9594,19192,24697,0
12144,16208,16401,0
10068,16345,25032,0
10127,24388,25521,0
10190,23322,23728,0
10332,21900,25408,0
11129,18435,25054,0
11226,28882,31483,0
11837,21350,26514,0
13237,30976,33213,0
14075,30726,32695,0
12468,20816,29611,0
12531,30610,31260,0
13732,23830,37357,0
15142,32358,34255,0
12499,25003,25792,0
10505,16590,24556,0
12572,19914,25650,0
12169,21696,22503,0
9801,13821,14451,0
9965,17848,26500,0
10604,23139,28972,0
11471,18412,21208,0
11229,25365,27165,0
10846,19526,20322,0
12735,21371,24424,0
12701,21658,33577,0
13686,24094,30126,0
14216,29899,33121,0
13891,21855,23558,0
13317,21001,21742,0
12464,29032,30027,0
12062,24769,26029,0
10434,22957,23515,0
13146,17422,23661,0
10763,26637,32157,0
13588,20764,30159,0
11320,17525,25809,0
10975,19735,25942,0
10222,15697,23364,0
10367,25131,28135,0
12471,24129,33756,0
13313,21406,27841,0
12355,21615,29353,0
16872,22019,26041,0
13674,21970,23565,0
13228,20560,25189,0
13084,19489,19902,0
17964,23821,28522,0
14925,26293,35628,0
15008,25521,36624,0
13901,24126,34692,0
13669,23514,24888,0
13280,18659,28393,0
11141,24367,27175,0
12540,28273,32794,0
13779,24388,38220,0
15632,25745,36796,0
13726,19827,27640,0
11752,20028,30570,0
12848,26497,27361,0
11619,16653,23650,0
11825,20971,26238,0
12835,23130,24268,0
13834,34855,37042,0
14913,23030,24468,0
14782,31027,38703,0
12987,18756,24441,0
11758,28162,28969,0
13076,24340,34867,0
14653,33525,34999,0
13722,24738,36571,0
14413,24518,28054,0
14198,22955,34767,0
14578,34731,36037,0
15914,30658,33487,0
13457,26184,29455,0
12678,19079,19428,0
12998,20019,21062,0
