SystemLoad,Date,Hour
16660,2004-11-30,11
16540,2004-11-30,12
16243,2004-11-30,13
16115,2004-11-30,14
15978,2004-11-30,15
16193,2004-11-30,16
17689,2004-11-30,17
18840,2004-11-30,18
18704,2004-11-30,19
18251,2004-11-30,20
17458,2004-11-30,21
16213,2004-11-30,22
14447,2004-11-30,23
12820,2004-11-30,24
11744,2004-12-01,1
11182,2004-12-01,2
16410,2004-12-01,3
16284,2004-12-01,4
16719,2004-12-01,5
18510,2004-12-01,6
22138,2004-12-01,7
24529,2004-12-01,8
25174,2004-12-01,9
25527,2004-12-01,10
25890,2004-12-01,11
25944,2004-12-01,12
17171,2004-12-01,13
16993,2004-12-01,14
16683,2004-12-01,15
16624,2004-12-01,16
17747,2004-12-01,17
18807,2004-12-01,18
18611,2004-12-01,19
18141,2004-12-01,20
17400,2004-12-01,21
16196,2004-12-01,22
14508,2004-12-01,23
12844,2004-12-01,24
11840,2004-12-02,1
11367,2004-12-02,2
11166,2004-12-02,3
16698,2004-12-02,4
17172,2004-12-02,5
19032,2004-12-02,6
22584,2004-12-02,7
24444,2004-12-02,8
16538,2004-12-02,9
16560,2004-12-02,10
16558,2004-12-02,11
16486,2004-12-02,12
16332,2004-12-02,13
16302,2004-12-02,14
16175,2004-12-02,15
16353,2004-12-02,16
17730,2004-12-02,17
18970,2004-12-02,18
18883,2004-12-02,19
18483,2004-12-02,20
17821,2004-12-02,21
16665,2004-12-02,22
14965,2004-12-02,23
13309,2004-12-02,24
12273,2004-12-03,1
11754,2004-12-03,2
11541,2004-12-03,3
11546,2004-12-03,4
11876,2004-12-03,5
13068,2004-12-03,6
15440,2004-12-03,7
16830,2004-12-03,8
17161,2004-12-03,9
17171,2004-12-03,10
17036,2004-12-03,11
25216,2004-12-03,12
24249,2004-12-03,13
24675,2004-12-03,14
24582,2004-12-03,15
24886,2004-12-03,16
26718,2004-12-03,17
18668,2004-12-03,18
18387,2004-12-03,19
17882,2004-12-03,20
17287,2004-12-03,21
16399,2004-12-03,22
15076,2004-12-03,23
13596,2004-12-03,24
12502,2004-12-04,1
11940,2004-12-04,2
11643,2004-12-04,3
11569,2004-12-04,4
11692,2004-12-04,5
12190,2004-12-04,6
19710,2004-12-04,7
21267,2004-12-04,8
22797,2004-12-04,9
23470,2004-12-04,10
23509,2004-12-04,11
23194,2004-12-04,12
22632,2004-12-04,13
22158,2004-12-04,14
21855,2004-12-04,15
14796,2004-12-04,16
16451,2004-12-04,17
17645,2004-12-04,18
17408,2004-12-04,19
16871,2004-12-04,20
16321,2004-12-04,21
15563,2004-12-04,22
14407,2004-12-04,23
13120,2004-12-04,24
12055,2004-12-05,1
11375,2004-12-05,2
11002,2004-12-05,3
10865,2004-12-05,4
10879,2004-12-05,5
11176,2004-12-05,6
11741,2004-12-05,7
12382,2004-12-05,8
13392,2004-12-05,9
14053,2004-12-05,10
14298,2004-12-05,11
14363,2004-12-05,12
14352,2004-12-05,13
14197,2004-12-05,14
14069,2004-12-05,15
14380,2004-12-05,16
16184,2004-12-05,17
17686,2004-12-05,18
17764,2004-12-05,19
26193,2004-12-05,20
25342,2004-12-05,21
15864,2004-12-05,22
14318,2004-12-05,23
12961,2004-12-05,24
12127,2004-12-06,1
11752,2004-12-06,2
11665,2004-12-06,3
11723,2004-12-06,4
12176,2004-12-06,5
13457,2004-12-06,6
15916,2004-12-06,7
17403,2004-12-06,8
17753,2004-12-06,9
17950,2004-12-06,10
18031,2004-12-06,11
18005,2004-12-06,12
26860,2004-12-06,13
26911,2004-12-06,14
17939,2004-12-06,15
18303,2004-12-06,16
19797,2004-12-06,17
20720,2004-12-06,18
20552,2004-12-06,19
20051,2004-12-06,20
19150,2004-12-06,21
17790,2004-12-06,22
15896,2004-12-06,23
14101,2004-12-06,24
19555,2004-12-07,1
18750,2004-12-07,2
18381,2004-12-07,3
18291,2004-12-07,4
18748,2004-12-07,5
20523,2004-12-07,6
23890,2004-12-07,7
26220,2004-12-07,8
26802,2004-12-07,9
27102,2004-12-07,10
27253,2004-12-07,11
27256,2004-12-07,12
27096,2004-12-07,13
27031,2004-12-07,14
27009,2004-12-07,15
27528,2004-12-07,16
29541,2004-12-07,17
30423,2004-12-07,18
30015,2004-12-07,19
29037,2004-12-07,20
27640,2004-12-07,21
25509,2004-12-07,22
15154,2004-12-07,23
13431,2004-12-07,24
12309,2004-12-08,1
11738,2004-12-08,2
11488,2004-12-08,3
17125,2004-12-08,4
17557,2004-12-08,5
19305,2004-12-08,6
22833,2004-12-08,7
24853,2004-12-08,8
25092,2004-12-08,9
25018,2004-12-08,10
24873,2004-12-08,11
24723,2004-12-08,12
24492,2004-12-08,13
24340,2004-12-08,14
16118,2004-12-08,15
16284,2004-12-08,16
17766,2004-12-08,17
19100,2004-12-08,18
18991,2004-12-08,19
18527,2004-12-08,20
17820,2004-12-08,21
16646,2004-12-08,22
14902,2004-12-08,23
13157,2004-12-08,24
12064,2004-12-09,1
17349,2004-12-09,2
17035,2004-12-09,3
17029,2004-12-09,4
17575,2004-12-09,5
19459,2004-12-09,6
23133,2004-12-09,7
25170,2004-12-09,8
25540,2004-12-09,9
25522,2004-12-09,10
25368,2004-12-09,11
25185,2004-12-09,12
24933,2004-12-09,13
24867,2004-12-09,14
24781,2004-12-09,15
25323,2004-12-09,16
27681,2004-12-09,17
29007,2004-12-09,18
28797,2004-12-09,19
28113,2004-12-09,20
27007,2004-12-09,21
25270,2004-12-09,22
22587,2004-12-09,23
13365,2004-12-09,24
12225,2004-12-10,1
11656,2004-12-10,2
11396,2004-12-10,3
11322,2004-12-10,4
11618,2004-12-10,5
12746,2004-12-10,6
15067,2004-12-10,7
16692,2004-12-10,8
17156,2004-12-10,9
17361,2004-12-10,10
17443,2004-12-10,11
17410,2004-12-10,12
25936,2004-12-10,13
25864,2004-12-10,14
25783,2004-12-10,15
26085,2004-12-10,16
27766,2004-12-10,17
28654,2004-12-10,18
28038,2004-12-10,19
27003,2004-12-10,20
25909,2004-12-10,21
16308,2004-12-10,22
14907,2004-12-10,23
13344,2004-12-10,24
12115,2004-12-11,1
11408,2004-12-11,2
11032,2004-12-11,3
10853,2004-12-11,4
10905,2004-12-11,5
11331,2004-12-11,6
12244,2004-12-11,7
13394,2004-12-11,8
14661,2004-12-11,9
15483,2004-12-11,10
15818,2004-12-11,11
15876,2004-12-11,12
15690,2004-12-11,13
15426,2004-12-11,14
15273,2004-12-11,15
15481,2004-12-11,16
25099,2004-12-11,17
26269,2004-12-11,18
25828,2004-12-11,19
24937,2004-12-11,20
16053,2004-12-11,21
15328,2004-12-11,22
14242,2004-12-11,23
12881,2004-12-11,24
11712,2004-12-12,1
11017,2004-12-12,2
10665,2004-12-12,3
10534,2004-12-12,4
10579,2004-12-12,5
10833,2004-12-12,6
11565,2004-12-12,7
12426,2004-12-12,8
13586,2004-12-12,9
14426,2004-12-12,10
14795,2004-12-12,11
14964,2004-12-12,12
15099,2004-12-12,13
15074,2004-12-12,14
15033,2004-12-12,15
15298,2004-12-12,16
16946,2004-12-12,17
18130,2004-12-12,18
18150,2004-12-12,19
17867,2004-12-12,20
17259,2004-12-12,21
24172,2004-12-12,22
21823,2004-12-12,23
12932,2004-12-12,24
11914,2004-12-13,1
11434,2004-12-13,2
11207,2004-12-13,3
11154,2004-12-13,4
11482,2004-12-13,5
12724,2004-12-13,6
15118,2004-12-13,7
16709,2004-12-13,8
16988,2004-12-13,9
25696,2004-12-13,10
25812,2004-12-13,11
25644,2004-12-13,12
25390,2004-12-13,13
25230,2004-12-13,14
25030,2004-12-13,15
25510,2004-12-13,16
27861,2004-12-13,17
29812,2004-12-13,18
29719,2004-12-13,19
29067,2004-12-13,20
28009,2004-12-13,21
26137,2004-12-13,22
23316,2004-12-13,23
13659,2004-12-13,24
12570,2004-12-14,1
12025,2004-12-14,2
11830,2004-12-14,3
17739,2004-12-14,4
18211,2004-12-14,5
20094,2004-12-14,6
23721,2004-12-14,7
25923,2004-12-14,8
26323,2004-12-14,9
26409,2004-12-14,10
26382,2004-12-14,11
26247,2004-12-14,12
26044,2004-12-14,13
26049,2004-12-14,14
26074,2004-12-14,15
26332,2004-12-14,16
19295,2004-12-14,17
20818,2004-12-14,18
20848,2004-12-14,19
20415,2004-12-14,20
19810,2004-12-14,21
18587,2004-12-14,22
16709,2004-12-14,23
14902,2004-12-14,24
13773,2004-12-15,1
13218,2004-12-15,2
13024,2004-12-15,3
13049,2004-12-15,4
20116,2004-12-15,5
22036,2004-12-15,6
25758,2004-12-15,7
27733,2004-12-15,8
27889,2004-12-15,9
27780,2004-12-15,10
27660,2004-12-15,11
27357,2004-12-15,12
17980,2004-12-15,13
17831,2004-12-15,14
17720,2004-12-15,15
17976,2004-12-15,16
19675,2004-12-15,17
21111,2004-12-15,18
21033,2004-12-15,19
20605,2004-12-15,20
19956,2004-12-15,21
18790,2004-12-15,22
16924,2004-12-15,23
15176,2004-12-15,24
14008,2004-12-16,1
13462,2004-12-16,2
13239,2004-12-16,3
13229,2004-12-16,4
13558,2004-12-16,5
14787,2004-12-16,6
17220,2004-12-16,7
27586,2004-12-16,8
27918,2004-12-16,9
27579,2004-12-16,10
27234,2004-12-16,11
26811,2004-12-16,12
26289,2004-12-16,13
25914,2004-12-16,14
25639,2004-12-16,15
25878,2004-12-16,16
28399,2004-12-16,17
30414,2004-12-16,18
30627,2004-12-16,19
29746,2004-12-16,20
28809,2004-12-16,21
26979,2004-12-16,22
16181,2004-12-16,23
14384,2004-12-16,24
13142,2004-12-17,1
12507,2004-12-17,2
12235,2004-12-17,3
12174,2004-12-17,4
12458,2004-12-17,5
13611,2004-12-17,6
15955,2004-12-17,7
26104,2004-12-17,8
17528,2004-12-17,9
17460,2004-12-17,10
17419,2004-12-17,11
17285,2004-12-17,12
16988,2004-12-17,13
16872,2004-12-17,14
16794,2004-12-17,15
17046,2004-12-17,16
18575,2004-12-17,17
19806,2004-12-17,18
19608,2004-12-17,19
19055,2004-12-17,20
18507,2004-12-17,21
17682,2004-12-17,22
16343,2004-12-17,23
14737,2004-12-17,24
13587,2004-12-18,1
12947,2004-12-18,2
19006,2004-12-18,3
18940,2004-12-18,4
19186,2004-12-18,5
19957,2004-12-18,6
21438,2004-12-18,7
15365,2004-12-18,8
16427,2004-12-18,9
16917,2004-12-18,10
16870,2004-12-18,11
16598,2004-12-18,12
16184,2004-12-18,13
15840,2004-12-18,14
15633,2004-12-18,15
15851,2004-12-18,16
17400,2004-12-18,17
18591,2004-12-18,18
18350,2004-12-18,19
17872,2004-12-18,20
17398,2004-12-18,21
16686,2004-12-18,22
15574,2004-12-18,23
14233,2004-12-18,24
13063,2004-12-19,1
12371,2004-12-19,2
18043,2004-12-19,3
17805,2004-12-19,4
17842,2004-12-19,5
18246,2004-12-19,6
19171,2004-12-19,7
20328,2004-12-19,8
21928,2004-12-19,9
22921,2004-12-19,10
23292,2004-12-19,11
23337,2004-12-19,12
23253,2004-12-19,13
22792,2004-12-19,14
22993,2004-12-19,15
23466,2004-12-19,16
25962,2004-12-19,17
27627,2004-12-19,18
27712,2004-12-19,19
27337,2004-12-19,20
26557,2004-12-19,21
25023,2004-12-19,22
22759,2004-12-19,23
13695,2004-12-19,24
12663,2004-12-20,1
12273,2004-12-20,2
12156,2004-12-20,3
12293,2004-12-20,4
12739,2004-12-20,5
14020,2004-12-20,6
24472,2004-12-20,7
26947,2004-12-20,8
28197,2004-12-20,9
28939,2004-12-20,10
29460,2004-12-20,11
29553,2004-12-20,12
29266,2004-12-20,13
29085,2004-12-20,14
19286,2004-12-20,15
19488,2004-12-20,16
20975,2004-12-20,17
22564,2004-12-20,18
22635,2004-12-20,19
22261,2004-12-20,20
21579,2004-12-20,21
20335,2004-12-20,22
18532,2004-12-20,23
16731,2004-12-20,24
15512,2004-12-21,1
22345,2004-12-21,2
21963,2004-12-21,3
21904,2004-12-21,4
22401,2004-12-21,5
24135,2004-12-21,6
27450,2004-12-21,7
29427,2004-12-21,8
29787,2004-12-21,9
29628,2004-12-21,10
29260,2004-12-21,11
28806,2004-12-21,12
28237,2004-12-21,13
18672,2004-12-21,14
18586,2004-12-21,15
18836,2004-12-21,16
20222,2004-12-21,17
21387,2004-12-21,18
21218,2004-12-21,19
20803,2004-12-21,20
20114,2004-12-21,21
18942,2004-12-21,22
17101,2004-12-21,23
15263,2004-12-21,24
14114,2004-12-22,1
13523,2004-12-22,2
13280,2004-12-22,3
13269,2004-12-22,4
13594,2004-12-22,5
14717,2004-12-22,6
25497,2004-12-22,7
27460,2004-12-22,8
27706,2004-12-22,9
27457,2004-12-22,10
27064,2004-12-22,11
26502,2004-12-22,12
25902,2004-12-22,13
25624,2004-12-22,14
25440,2004-12-22,15
25581,2004-12-22,16
27669,2004-12-22,17
19751,2004-12-22,18
19661,2004-12-22,19
19237,2004-12-22,20
18651,2004-12-22,21
17522,2004-12-22,22
15832,2004-12-22,23
14098,2004-12-22,24
12831,2004-12-23,1
18240,2004-12-23,2
17727,2004-12-23,3
17548,2004-12-23,4
17895,2004-12-23,5
19360,2004-12-23,6
22227,2004-12-23,7
24325,2004-12-23,8
25122,2004-12-23,9
25404,2004-12-23,10
17008,2004-12-23,11
16906,2004-12-23,12
16602,2004-12-23,13
16405,2004-12-23,14
16274,2004-12-23,15
16480,2004-12-23,16
17791,2004-12-23,17
18545,2004-12-23,18
18260,2004-12-23,19
17679,2004-12-23,20
16947,2004-12-23,21
15915,2004-12-23,22
14518,2004-12-23,23
13037,2004-12-23,24
11796,2004-12-24,1
11141,2004-12-24,2
10841,2004-12-24,3
10784,2004-12-24,4
11000,2004-12-24,5
11645,2004-12-24,6
12657,2004-12-24,7
13769,2004-12-24,8
22668,2004-12-24,9
23853,2004-12-24,10
24292,2004-12-24,11
24258,2004-12-24,12
23962,2004-12-24,13
23746,2004-12-24,14
15848,2004-12-24,15
16160,2004-12-24,16
17430,2004-12-24,17
18090,2004-12-24,18
17339,2004-12-24,19
16633,2004-12-24,20
16253,2004-12-24,21
15877,2004-12-24,22
15240,2004-12-24,23
14233,2004-12-24,24
13171,2004-12-25,1
12433,2004-12-25,2
12030,2004-12-25,3
11889,2004-12-25,4
11944,2004-12-25,5
12270,2004-12-25,6
12907,2004-12-25,7
13743,2004-12-25,8
21889,2004-12-25,9
22590,2004-12-25,10
22815,2004-12-25,11
22795,2004-12-25,12
22425,2004-12-25,13
21726,2004-12-25,14
21151,2004-12-25,15
21201,2004-12-25,16
22855,2004-12-25,17
24175,2004-12-25,18
24283,2004-12-25,19
16199,2004-12-25,20
16127,2004-12-25,21
15753,2004-12-25,22
14851,2004-12-25,23
13746,2004-12-25,24
12828,2004-12-26,1
18436,2004-12-26,2
18099,2004-12-26,3
17980,2004-12-26,4
18100,2004-12-26,5
18552,2004-12-26,6
19446,2004-12-26,7
13682,2004-12-26,8
14692,2004-12-26,9
15683,2004-12-26,10
16272,2004-12-26,11
16600,2004-12-26,12
16712,2004-12-26,13
16668,2004-12-26,14
16630,2004-12-26,15
16923,2004-12-26,16
18275,2004-12-26,17
19161,2004-12-26,18
19031,2004-12-26,19
18657,2004-12-26,20
17952,2004-12-26,21
16917,2004-12-26,22
15578,2004-12-26,23
14312,2004-12-26,24
13322,2004-12-27,1
12831,2004-12-27,2
12636,2004-12-27,3
12636,2004-12-27,4
12904,2004-12-27,5
13783,2004-12-27,6
15112,2004-12-27,7
16122,2004-12-27,8
17063,2004-12-27,9
17758,2004-12-27,10
18094,2004-12-27,11
27180,2004-12-27,12
26940,2004-12-27,13
26685,2004-12-27,14
26440,2004-12-27,15
26563,2004-12-27,16
19141,2004-12-27,17
20791,2004-12-27,18
20789,2004-12-27,19
20293,2004-12-27,20
19565,2004-12-27,21
18514,2004-12-27,22
16961,2004-12-27,23
15512,2004-12-27,24
14536,2004-12-28,1
14032,2004-12-28,2
13834,2004-12-28,3
13847,2004-12-28,4
14138,2004-12-28,5
22501,2004-12-28,6
24814,2004-12-28,7
26521,2004-12-28,8
27558,2004-12-28,9
18715,2004-12-28,10
18766,2004-12-28,11
18616,2004-12-28,12
18296,2004-12-28,13
18088,2004-12-28,14
17957,2004-12-28,15
18052,2004-12-28,16
19410,2004-12-28,17
20532,2004-12-28,18
20344,2004-12-28,19
19778,2004-12-28,20
18994,2004-12-28,21
17877,2004-12-28,22
16270,2004-12-28,23
14726,2004-12-28,24
13675,2004-12-29,1
13057,2004-12-29,2
19179,2004-12-29,3
19032,2004-12-29,4
19320,2004-12-29,5
20545,2004-12-29,6
15165,2004-12-29,7
16392,2004-12-29,8
17138,2004-12-29,9
17631,2004-12-29,10
17794,2004-12-29,11
17684,2004-12-29,12
17399,2004-12-29,13
17168,2004-12-29,14
17008,2004-12-29,15
17059,2004-12-29,16
18268,2004-12-29,17
19436,2004-12-29,18
19199,2004-12-29,19
18625,2004-12-29,20
17977,2004-12-29,21
16913,2004-12-29,22
15362,2004-12-29,23
13837,2004-12-29,24
12749,2004-12-30,1
12198,2004-12-30,2
11937,2004-12-30,3
11870,2004-12-30,4
12116,2004-12-30,5
12977,2004-12-30,6
14487,2004-12-30,7
15761,2004-12-30,8
16560,2004-12-30,9
17015,2004-12-30,10
17099,2004-12-30,11
16929,2004-12-30,12
16592,2004-12-30,13
16303,2004-12-30,14
16060,2004-12-30,15
16066,2004-12-30,16
17388,2004-12-30,17
18881,2004-12-30,18
28176,2004-12-30,19
27513,2004-12-30,20
26616,2004-12-30,21
25227,2004-12-30,22
23145,2004-12-30,23
13980,2004-12-30,24
12840,2004-12-31,1
12234,2004-12-31,2
11912,2004-12-31,3
11781,2004-12-31,4
11876,2004-12-31,5
12398,2004-12-31,6
13333,2004-12-31,7
14152,2004-12-31,8
15110,2004-12-31,9
15883,2004-12-31,10
24417,2004-12-31,11
24409,2004-12-31,12
24066,2004-12-31,13
23670,2004-12-31,14
23260,2004-12-31,15
23287,2004-12-31,16
25131,2004-12-31,17
26824,2004-12-31,18
17411,2004-12-31,19
16503,2004-12-31,20
15648,2004-12-31,21
14901,2004-12-31,22
13962,2004-12-31,23
13127,2004-12-31,24
12231,2005-01-01,1
11480,2005-01-01,2
10941,2005-01-01,3
10665,2005-01-01,4
10599,2005-01-01,5
10795,2005-01-01,6
11207,2005-01-01,7
11540,2005-01-01,8
12248,2005-01-01,9
13049,2005-01-01,10
13649,2005-01-01,11
21003,2005-01-01,12
21004,2005-01-01,13
20700,2005-01-01,14
20416,2005-01-01,15
20598,2005-01-01,16
22513,2005-01-01,17
24709,2005-01-01,18
24678,2005-01-01,19
24162,2005-01-01,20
15656,2005-01-01,21
14980,2005-01-01,22
14014,2005-01-01,23
12949,2005-01-01,24
11998,2005-01-02,1
11471,2005-01-02,2
11215,2005-01-02,3
11151,2005-01-02,4
11246,2005-01-02,5
11548,2005-01-02,6
12182,2005-01-02,7
12804,2005-01-02,8
13725,2005-01-02,9
14515,2005-01-02,10
14948,2005-01-02,11
15161,2005-01-02,12
22887,2005-01-02,13
22810,2005-01-02,14
22810,2005-01-02,15
23331,2005-01-02,16
25524,2005-01-02,17
27178,2005-01-02,18
17864,2005-01-02,19
17400,2005-01-02,20
16637,2005-01-02,21
15456,2005-01-02,22
14056,2005-01-02,23
12687,2005-01-02,24
11744,2005-01-03,1
11263,2005-01-03,2
16540,2005-01-03,3
16425,2005-01-03,4
16813,2005-01-03,5
18418,2005-01-03,6
14415,2005-01-03,7
15767,2005-01-03,8
16098,2005-01-03,9
16284,2005-01-03,10
16447,2005-01-03,11
16437,2005-01-03,12
16312,2005-01-03,13
16224,2005-01-03,14
16113,2005-01-03,15
16356,2005-01-03,16
17652,2005-01-03,17
18696,2005-01-03,18
18447,2005-01-03,19
17874,2005-01-03,20
17054,2005-01-03,21
15787,2005-01-03,22
14137,2005-01-03,23
12695,2005-01-03,24
11702,2005-01-04,1
11219,2005-01-04,2
11019,2005-01-04,3
10996,2005-01-04,4
11320,2005-01-04,5
18672,2005-01-04,6
22083,2005-01-04,7
24453,2005-01-04,8
24846,2005-01-04,9
16710,2005-01-04,10
16786,2005-01-04,11
16680,2005-01-04,12
16553,2005-01-04,13
16517,2005-01-04,14
16422,2005-01-04,15
16567,2005-01-04,16
17755,2005-01-04,17
18938,2005-01-04,18
18790,2005-01-04,19
18296,2005-01-04,20
17516,2005-01-04,21
16291,2005-01-04,22
14636,2005-01-04,23
13101,2005-01-04,24
18129,2005-01-05,1
17416,2005-01-05,2
17128,2005-01-05,3
17115,2005-01-05,4
17568,2005-01-05,5
19402,2005-01-05,6
22923,2005-01-05,7
25255,2005-01-05,8
25726,2005-01-05,9
26068,2005-01-05,10
26490,2005-01-05,11
26613,2005-01-05,12
26556,2005-01-05,13
26596,2005-01-05,14
26424,2005-01-05,15
26548,2005-01-05,16
28284,2005-01-05,17
29949,2005-01-05,18
29685,2005-01-05,19
28878,2005-01-05,20
27643,2005-01-05,21
25755,2005-01-05,22
23350,2005-01-05,23
14056,2005-01-05,24
13086,2005-01-06,1
12631,2005-01-06,2
12506,2005-01-06,3
12509,2005-01-06,4
12861,2005-01-06,5
13952,2005-01-06,6
15790,2005-01-06,7
25509,2005-01-06,8
26482,2005-01-06,9
27285,2005-01-06,10
27753,2005-01-06,11
28153,2005-01-06,12
28210,2005-01-06,13
28113,2005-01-06,14
27855,2005-01-06,15
27850,2005-01-06,16
29274,2005-01-06,17
30471,2005-01-06,18
29982,2005-01-06,19
28923,2005-01-06,20
18317,2005-01-06,21
16936,2005-01-06,22
15240,2005-01-06,23
13798,2005-01-06,24
19219,2005-01-07,1
18459,2005-01-07,2
18100,2005-01-07,3
18039,2005-01-07,4
18468,2005-01-07,5
20202,2005-01-07,6
23523,2005-01-07,7
25492,2005-01-07,8
25683,2005-01-07,9
25735,2005-01-07,10
25758,2005-01-07,11
25645,2005-01-07,12
25360,2005-01-07,13
25195,2005-01-07,14
16591,2005-01-07,15
16612,2005-01-07,16
17647,2005-01-07,17
18801,2005-01-07,18
18618,2005-01-07,19
18105,2005-01-07,20
17487,2005-01-07,21
16594,2005-01-07,22
15342,2005-01-07,23
14064,2005-01-07,24
13022,2005-01-08,1
12433,2005-01-08,2
12102,2005-01-08,3
11967,2005-01-08,4
12024,2005-01-08,5
18600,2005-01-08,6
19740,2005-01-08,7
21219,2005-01-08,8
22951,2005-01-08,9
24360,2005-01-08,10
25227,2005-01-08,11
25660,2005-01-08,12
25659,2005-01-08,13
16946,2005-01-08,14
16742,2005-01-08,15
16777,2005-01-08,16
17614,2005-01-08,17
18438,2005-01-08,18
18172,2005-01-08,19
17529,2005-01-08,20
16872,2005-01-08,21
15994,2005-01-08,22
14882,2005-01-08,23
13766,2005-01-08,24
12832,2005-01-09,1
12253,2005-01-09,2
11961,2005-01-09,3
11832,2005-01-09,4
11880,2005-01-09,5
18273,2005-01-09,6
19159,2005-01-09,7
20104,2005-01-09,8
21559,2005-01-09,9
22705,2005-01-09,10
23130,2005-01-09,11
23400,2005-01-09,12
23412,2005-01-09,13
23187,2005-01-09,14
23022,2005-01-09,15
23317,2005-01-09,16
25192,2005-01-09,17
27192,2005-01-09,18
27106,2005-01-09,19
26424,2005-01-09,20
25368,2005-01-09,21
23629,2005-01-09,22
14403,2005-01-09,23
13156,2005-01-09,24
12299,2005-01-10,1
11884,2005-01-10,2
11716,2005-01-10,3
11708,2005-01-10,4
12054,2005-01-10,5
13278,2005-01-10,6
15640,2005-01-10,7
17150,2005-01-10,8
26259,2005-01-10,9
26547,2005-01-10,10
26743,2005-01-10,11
17768,2005-01-10,12
17575,2005-01-10,13
17377,2005-01-10,14
16669,2005-01-10,15
17049,2005-01-10,16
17987,2005-01-10,17
19448,2005-01-10,18
19409,2005-01-10,19
18909,2005-01-10,20
18094,2005-01-10,21
16849,2005-01-10,22
15176,2005-01-10,23
13661,2005-01-10,24
12693,2005-01-11,1
12228,2005-01-11,2
12033,2005-01-11,3
12027,2005-01-11,4
12373,2005-01-11,5
13594,2005-01-11,6
15971,2005-01-11,7
17317,2005-01-11,8
17489,2005-01-11,9
17472,2005-01-11,10
17427,2005-01-11,11
17377,2005-01-11,12
17349,2005-01-11,13
17334,2005-01-11,14
17258,2005-01-11,15
17480,2005-01-11,16
27936,2005-01-11,17
29695,2005-01-11,18
29568,2005-01-11,19
28807,2005-01-11,20
27646,2005-01-11,21
25672,2005-01-11,22
23121,2005-01-11,23
20937,2005-01-11,24
12956,2005-01-12,1
12467,2005-01-12,2
18441,2005-01-12,3
18450,2005-01-12,4
18897,2005-01-12,5
20554,2005-01-12,6
23767,2005-01-12,7
26070,2005-01-12,8
26700,2005-01-12,9
27022,2005-01-12,10
27277,2005-01-12,11
27369,2005-01-12,12
27166,2005-01-12,13
27037,2005-01-12,14
26775,2005-01-12,15
26853,2005-01-12,16
28270,2005-01-12,17
29671,2005-01-12,18
29307,2005-01-12,19
28429,2005-01-12,20
27073,2005-01-12,21
16747,2005-01-12,22
15055,2005-01-12,23
13589,2005-01-12,24
12622,2005-01-13,1
12130,2005-01-13,2
11931,2005-01-13,3
11881,2005-01-13,4
12162,2005-01-13,5
13328,2005-01-13,6
15612,2005-01-13,7
17080,2005-01-13,8
17306,2005-01-13,9
26173,2005-01-13,10
26215,2005-01-13,11
26088,2005-01-13,12
25819,2005-01-13,13
25701,2005-01-13,14
25494,2005-01-13,15
25614,2005-01-13,16
26974,2005-01-13,17
28468,2005-01-13,18
28231,2005-01-13,19
27445,2005-01-13,20
26262,2005-01-13,21
16249,2005-01-13,22
14554,2005-01-13,23
12988,2005-01-13,24
11917,2005-01-14,1
11370,2005-01-14,2
11108,2005-01-14,3
10989,2005-01-14,4
11224,2005-01-14,5
12318,2005-01-14,6
14511,2005-01-14,7
16006,2005-01-14,8
16392,2005-01-14,9
16705,2005-01-14,10
16972,2005-01-14,11
17101,2005-01-14,12
17107,2005-01-14,13
17143,2005-01-14,14
17056,2005-01-14,15
17093,2005-01-14,16
17860,2005-01-14,17
27928,2005-01-14,18
27558,2005-01-14,19
26689,2005-01-14,20
25776,2005-01-14,21
24468,2005-01-14,22
22648,2005-01-14,23
13805,2005-01-14,24
12848,2005-01-15,1
12348,2005-01-15,2
12100,2005-01-15,3
12050,2005-01-15,4
12179,2005-01-15,5
18886,2005-01-15,6
20248,2005-01-15,7
21742,2005-01-15,8
23224,2005-01-15,9
24195,2005-01-15,10
24658,2005-01-15,11
24610,2005-01-15,12
24240,2005-01-15,13
23778,2005-01-15,14
23473,2005-01-15,15
23634,2005-01-15,16
24897,2005-01-15,17
26896,2005-01-15,18
26895,2005-01-15,19
26187,2005-01-15,20
25558,2005-01-15,21
24447,2005-01-15,22
22915,2005-01-15,23
14185,2005-01-15,24
13252,2005-01-16,1
12704,2005-01-16,2
18673,2005-01-16,3
12360,2005-01-16,4
12392,2005-01-16,5
12648,2005-01-16,6
13226,2005-01-16,7
13917,2005-01-16,8
14947,2005-01-16,9
15808,2005-01-16,10
16266,2005-01-16,11
16491,2005-01-16,12
16514,2005-01-16,13
16385,2005-01-16,14
16294,2005-01-16,15
16563,2005-01-16,16
17564,2005-01-16,17
18395,2005-01-16,18
18278,2005-01-16,19
17700,2005-01-16,20
17268,2005-01-16,21
16377,2005-01-16,22
15224,2005-01-16,23
14156,2005-01-16,24
13307,2005-01-17,1
12906,2005-01-17,2
12744,2005-01-17,3
12746,2005-01-17,4
13040,2005-01-17,5
13932,2005-01-17,6
15375,2005-01-17,7
16590,2005-01-17,8
17492,2005-01-17,9
18137,2005-01-17,10
18522,2005-01-17,11
18619,2005-01-17,12
18455,2005-01-17,13
27430,2005-01-17,14
27163,2005-01-17,15
27246,2005-01-17,16
28612,2005-01-17,17
31150,2005-01-17,18
31204,2005-01-17,19
30514,2005-01-17,20
29380,2005-01-17,21
18370,2005-01-17,22
16798,2005-01-17,23
