SystemLoad,Date,Hour
24314,2007-06-28,15
24402,2007-06-28,16
24218,2007-06-28,17
23683,2007-06-28,18
22805,2007-06-28,19
21976,2007-06-28,20
21578,2007-06-28,21
20859,2007-06-28,22
18896,2007-06-28,23
16739,2007-06-28,24
15122,2007-06-29,1
14112,2007-06-29,2
13488,2007-06-29,3
13053,2007-06-29,4
13054,2007-06-29,5
13594,2007-06-29,6
14779,2007-06-29,7
16211,2007-06-29,8
17072,2007-06-29,9
17531,2007-06-29,10
17847,2007-06-29,11
18087,2007-06-29,12
18157,2007-06-29,13
18329,2007-06-29,14
18292,2007-06-29,15
18175,2007-06-29,16
18044,2007-06-29,17
17685,2007-06-29,18
25636,2007-06-29,19
33084,2007-06-29,20
32750,2007-06-29,21
24330,2007-06-29,22
14872,2007-06-29,23
13351,2007-06-29,24
12137,2007-06-30,1
11425,2007-06-30,2
10989,2007-06-30,3
10770,2007-06-30,4
10722,2007-06-30,5
10635,2007-06-30,6
11074,2007-06-30,7
19027,2007-06-30,8
14085,2007-06-30,9
22623,2007-06-30,10
15748,2007-06-30,11
15996,2007-06-30,12
16007,2007-06-30,13
15952,2007-06-30,14
15873,2007-06-30,15
15842,2007-06-30,16
15878,2007-06-30,17
15824,2007-06-30,18
15588,2007-06-30,19
15216,2007-06-30,20
15280,2007-06-30,21
15201,2007-06-30,22
14083,2007-06-30,23
12874,2007-06-30,24
11794,2007-07-01,1
11110,2007-07-01,2
10686,2007-07-01,3
10430,2007-07-01,4
10334,2007-07-01,5
15298,2007-07-01,6
21086,2007-07-01,7
28575,2007-07-01,8
37710,2007-07-01,9
47260,2007-07-01,10
14098,2007-07-01,11
50466,2007-07-01,12
43440,2007-07-01,13
35950,2007-07-01,14
28450,2007-07-01,15
21304,2007-07-01,16
14327,2007-07-01,17
14481,2007-07-01,18
14418,2007-07-01,19
14218,2007-07-01,20
14441,2007-07-01,21
14351,2007-07-01,22
13125,2007-07-01,23
11857,2007-07-01,24
10885,2007-07-02,1
10391,2007-07-02,2
10142,2007-07-02,3
10062,2007-07-02,4
10268,2007-07-02,5
10829,2007-07-02,6
12261,2007-07-02,7
13964,2007-07-02,8
15131,2007-07-02,9
15869,2007-07-02,10
16386,2007-07-02,11
16610,2007-07-02,12
16642,2007-07-02,13
16729,2007-07-02,14
16693,2007-07-02,15
16605,2007-07-02,16
16560,2007-07-02,17
16464,2007-07-02,18
16160,2007-07-02,19
15775,2007-07-02,20
15805,2007-07-02,21
15461,2007-07-02,22
13938,2007-07-02,23
12382,2007-07-02,24
11289,2007-07-03,1
16048,2007-07-03,2
20756,2007-07-03,3
25552,2007-07-03,4
31428,2007-07-03,5
38496,2007-07-03,6
12391,2007-07-03,7
49357,2007-07-03,8
45831,2007-07-03,9
40252,2007-07-03,10
33438,2007-07-03,11
25567,2007-07-03,12
17152,2007-07-03,13
17208,2007-07-03,14
17206,2007-07-03,15
17071,2007-07-03,16
17005,2007-07-03,17
16852,2007-07-03,18
16358,2007-07-03,19
15739,2007-07-03,20
15642,2007-07-03,21
15265,2007-07-03,22
14035,2007-07-03,23
12726,2007-07-03,24
11602,2007-07-04,1
10966,2007-07-04,2
10588,2007-07-04,3
10385,2007-07-04,4
10356,2007-07-04,5
10331,2007-07-04,6
10844,2007-07-04,7
11760,2007-07-04,8
13027,2007-07-04,9
14103,2007-07-04,10
14792,2007-07-04,11
15117,2007-07-04,12
15140,2007-07-04,13
14900,2007-07-04,14
14579,2007-07-04,15
14283,2007-07-04,16
14188,2007-07-04,17
14263,2007-07-04,18
14195,2007-07-04,19
14206,2007-07-04,20
14412,2007-07-04,21
14035,2007-07-04,22
13155,2007-07-04,23
12052,2007-07-04,24
11234,2007-07-05,1
10735,2007-07-05,2
10550,2007-07-05,3
10526,2007-07-05,4
10748,2007-07-05,5
11505,2007-07-05,6
12960,2007-07-05,7
14671,2007-07-05,8
24012,2007-07-05,9
34162,2007-07-05,10
44675,2007-07-05,11
55218,2007-07-05,12
65579,2007-07-05,13
76264,2007-07-05,14
86683,2007-07-05,15
19343,2007-07-05,16
87111,2007-07-05,17
76640,2007-07-05,18
65401,2007-07-05,19
54675,2007-07-05,20
45520,2007-07-05,21
35324,2007-07-05,22
24030,2007-07-05,23
14350,2007-07-05,24
13109,2007-07-06,1
12398,2007-07-06,2
11991,2007-07-06,3
11778,2007-07-06,4
11972,2007-07-06,5
12587,2007-07-06,6
13981,2007-07-06,7
15782,2007-07-06,8
17383,2007-07-06,9
18616,2007-07-06,10
19543,2007-07-06,11
20050,2007-07-06,12
20271,2007-07-06,13
20407,2007-07-06,14
20422,2007-07-06,15
20056,2007-07-06,16
19240,2007-07-06,17
18554,2007-07-06,18
17793,2007-07-06,19
17040,2007-07-06,20
16914,2007-07-06,21
16590,2007-07-06,22
15211,2007-07-06,23
13635,2007-07-06,24
12383,2007-07-07,1
11618,2007-07-07,2
11200,2007-07-07,3
10960,2007-07-07,4
10874,2007-07-07,5
16306,2007-07-07,6
11494,2007-07-07,7
18985,2007-07-07,8
14003,2007-07-07,9
15127,2007-07-07,10
15956,2007-07-07,11
16516,2007-07-07,12
16810,2007-07-07,13
16909,2007-07-07,14
16906,2007-07-07,15
16962,2007-07-07,16
17174,2007-07-07,17
17225,2007-07-07,18
16907,2007-07-07,19
16480,2007-07-07,20
16525,2007-07-07,21
16279,2007-07-07,22
15165,2007-07-07,23
13943,2007-07-07,24
12808,2007-07-08,1
12046,2007-07-08,2
11578,2007-07-08,3
11286,2007-07-08,4
11178,2007-07-08,5
11079,2007-07-08,6
11493,2007-07-08,7
12617,2007-07-08,8
14105,2007-07-08,9
15491,2007-07-08,10
16691,2007-07-08,11
17576,2007-07-08,12
18197,2007-07-08,13
18560,2007-07-08,14
18841,2007-07-08,15
18930,2007-07-08,16
19016,2007-07-08,17
18954,2007-07-08,18
18589,2007-07-08,19
18228,2007-07-08,20
18193,2007-07-08,21
17694,2007-07-08,22
16131,2007-07-08,23
14572,2007-07-08,24
13345,2007-07-09,1
12702,2007-07-09,2
12316,2007-07-09,3
12148,2007-07-09,4
12326,2007-07-09,5
13056,2007-07-09,6
14575,2007-07-09,7
24565,2007-07-09,8
26490,2007-07-09,9
18502,2007-07-09,10
19535,2007-07-09,11
19941,2007-07-09,12
20459,2007-07-09,13
21065,2007-07-09,14
21563,2007-07-09,15
21888,2007-07-09,16
21983,2007-07-09,17
21736,2007-07-09,18
21083,2007-07-09,19
20474,2007-07-09,20
20229,2007-07-09,21
19371,2007-07-09,22
17404,2007-07-09,23
15451,2007-07-09,24
14125,2007-07-10,1
13346,2007-07-10,2
19287,2007-07-10,3
25232,2007-07-10,4
31907,2007-07-10,5
40482,2007-07-10,6
52731,2007-07-10,7
68160,2007-07-10,8
18483,2007-07-10,9
79056,2007-07-10,10
73356,2007-07-10,11
65628,2007-07-10,12
56292,2007-07-10,13
46356,2007-07-10,14
35286,2007-07-10,15
23578,2007-07-10,16
23450,2007-07-10,17
22990,2007-07-10,18
22079,2007-07-10,19
21532,2007-07-10,20
21307,2007-07-10,21
20604,2007-07-10,22
18643,2007-07-10,23
16629,2007-07-10,24
15275,2007-07-11,1
14437,2007-07-11,2
14049,2007-07-11,3
13848,2007-07-11,4
13978,2007-07-11,5
14717,2007-07-11,6
16406,2007-07-11,7
18195,2007-07-11,8
19342,2007-07-11,9
20227,2007-07-11,10
21001,2007-07-11,11
21813,2007-07-11,12
22246,2007-07-11,13
22714,2007-07-11,14
22830,2007-07-11,15
22832,2007-07-11,16
22697,2007-07-11,17
33481,2007-07-11,18
43346,2007-07-11,19
21153,2007-07-11,20
42170,2007-07-11,21
30541,2007-07-11,22
18475,2007-07-11,23
16605,2007-07-11,24
15159,2007-07-12,1
14221,2007-07-12,2
13647,2007-07-12,3
13290,2007-07-12,4
13310,2007-07-12,5
13799,2007-07-12,6
15186,2007-07-12,7
16838,2007-07-12,8
17972,2007-07-12,9
18767,2007-07-12,10
19423,2007-07-12,11
19806,2007-07-12,12
20041,2007-07-12,13
30625,2007-07-12,14
31000,2007-07-12,15
20777,2007-07-12,16
20810,2007-07-12,17
20508,2007-07-12,18
19939,2007-07-12,19
19223,2007-07-12,20
18976,2007-07-12,21
18491,2007-07-12,22
16727,2007-07-12,23
14695,2007-07-12,24
13322,2007-07-13,1
18753,2007-07-13,2
24018,2007-07-13,3
29390,2007-07-13,4
35730,2007-07-13,5
43382,2007-07-13,6
55584,2007-07-13,7
71280,2007-07-13,8
86440,2007-07-13,9
101062,2007-07-13,10
115326,2007-07-13,11
19751,2007-07-13,12
119946,2007-07-13,13
110775,2007-07-13,14
100930,2007-07-13,15
90144,2007-07-13,16
79212,2007-07-13,17
67284,2007-07-13,18
55500,2007-07-13,19
44657,2007-07-13,20
35584,2007-07-13,21
26163,2007-07-13,22
16009,2007-07-13,23
14437,2007-07-13,24
13204,2007-07-14,1
12393,2007-07-14,2
11893,2007-07-14,3
11572,2007-07-14,4
11464,2007-07-14,5
17313,2007-07-14,6
24366,2007-07-14,7
33552,2007-07-14,8
44715,2007-07-14,9
56486,2007-07-14,10
67756,2007-07-14,11
78169,2007-07-14,12
87560,2007-07-14,13
96288,2007-07-14,14
96646,2007-07-14,15
87975,2007-07-14,16
79438,2007-07-14,17
70512,2007-07-14,18
60392,2007-07-14,19
50427,2007-07-14,20
41992,2007-07-14,21
33364,2007-07-14,22
23331,2007-07-14,23
14266,2007-07-14,24
13191,2007-07-15,1
12418,2007-07-15,2
12008,2007-07-15,3
11746,2007-07-15,4
11619,2007-07-15,5
11526,2007-07-15,6
11901,2007-07-15,7
13009,2007-07-15,8
14519,2007-07-15,9
16075,2007-07-15,10
17403,2007-07-15,11
18388,2007-07-15,12
19008,2007-07-15,13
19369,2007-07-15,14
19527,2007-07-15,15
19546,2007-07-15,16
19456,2007-07-15,17
19162,2007-07-15,18
18735,2007-07-15,19
18333,2007-07-15,20
18463,2007-07-15,21
17958,2007-07-15,22
16502,2007-07-15,23
14932,2007-07-15,24
13853,2007-07-16,1
13117,2007-07-16,2
12741,2007-07-16,3
12530,2007-07-16,4
12576,2007-07-16,5
13236,2007-07-16,6
14729,2007-07-16,7
16561,2007-07-16,8
17820,2007-07-16,9
18773,2007-07-16,10
19427,2007-07-16,11
19966,2007-07-16,12
20285,2007-07-16,13
20682,2007-07-16,14
20936,2007-07-16,15
20992,2007-07-16,16
20990,2007-07-16,17
20829,2007-07-16,18
20193,2007-07-16,19
19559,2007-07-16,20
19431,2007-07-16,21
18816,2007-07-16,22
16941,2007-07-16,23
15009,2007-07-16,24
13648,2007-07-17,1
19222,2007-07-17,2
24708,2007-07-17,3
30332,2007-07-17,4
36783,2007-07-17,5
45136,2007-07-17,6
57684,2007-07-17,7
73408,2007-07-17,8
87535,2007-07-17,9
92155,2007-07-17,10
86787,2007-07-17,11
79868,2007-07-17,12
71942,2007-07-17,13
63201,2007-07-17,14
53242,2007-07-17,15
42960,2007-07-17,16
32412,2007-07-17,17
21376,2007-07-17,18
20835,2007-07-17,19
20132,2007-07-17,20
19979,2007-07-17,21
19427,2007-07-17,22
17522,2007-07-17,23
15566,2007-07-17,24
14215,2007-07-18,1
13417,2007-07-18,2
19410,2007-07-18,3
25536,2007-07-18,4
32402,2007-07-18,5
41373,2007-07-18,6
53595,2007-07-18,7
68232,2007-07-18,8
72492,2007-07-18,9
65894,2007-07-18,10
57831,2007-07-18,11
48580,2007-07-18,12
38710,2007-07-18,13
28980,2007-07-18,14
19092,2007-07-18,15
18869,2007-07-18,16
18860,2007-07-18,17
18873,2007-07-18,18
18661,2007-07-18,19
18467,2007-07-18,20
18514,2007-07-18,21
17856,2007-07-18,22
16264,2007-07-18,23
14681,2007-07-18,24
13492,2007-07-19,1
12828,2007-07-19,2
12506,2007-07-19,3
12300,2007-07-19,4
18667,2007-07-19,5
26394,2007-07-19,6
14771,2007-07-19,7
33340,2007-07-19,8
26931,2007-07-19,9
18898,2007-07-19,10
19695,2007-07-19,11
20264,2007-07-19,12
20577,2007-07-19,13
20787,2007-07-19,14
20636,2007-07-19,15
20208,2007-07-19,16
19878,2007-07-19,17
19700,2007-07-19,18
19334,2007-07-19,19
19081,2007-07-19,20
19121,2007-07-19,21
18537,2007-07-19,22
16910,2007-07-19,23
15201,2007-07-19,24
13991,2007-07-20,1
13257,2007-07-20,2
19360,2007-07-20,3
12751,2007-07-20,4
19426,2007-07-20,5
13762,2007-07-20,6
15374,2007-07-20,7
17265,2007-07-20,8
18633,2007-07-20,9
19661,2007-07-20,10
20318,2007-07-20,11
20737,2007-07-20,12
20872,2007-07-20,13
20996,2007-07-20,14
20905,2007-07-20,15
20732,2007-07-20,16
20500,2007-07-20,17
19961,2007-07-20,18
19054,2007-07-20,19
18179,2007-07-20,20
17899,2007-07-20,21
17246,2007-07-20,22
15795,2007-07-20,23
14099,2007-07-20,24
12874,2007-07-21,1
12066,2007-07-21,2
11590,2007-07-21,3
11342,2007-07-21,4
11306,2007-07-21,5
11380,2007-07-21,6
11929,2007-07-21,7
19596,2007-07-21,8
28980,2007-07-21,9
38702,2007-07-21,10
48357,2007-07-21,11
57358,2007-07-21,12
65568,2007-07-21,13
73642,2007-07-21,14
16359,2007-07-21,15
73791,2007-07-21,16
66296,2007-07-21,17
58229,2007-07-21,18
49260,2007-07-21,19
40187,2007-07-21,20
32454,2007-07-21,21
24064,2007-07-21,22
14812,2007-07-21,23
13557,2007-07-21,24
12423,2007-07-22,1
11663,2007-07-22,2
11208,2007-07-22,3
16368,2007-07-22,4
21616,2007-07-22,5
10674,2007-07-22,6
21882,2007-07-22,7
17910,2007-07-22,8
13167,2007-07-22,9
14291,2007-07-22,10
15171,2007-07-22,11
15806,2007-07-22,12
16238,2007-07-22,13
16399,2007-07-22,14
16482,2007-07-22,15
16599,2007-07-22,16
16857,2007-07-22,17
17060,2007-07-22,18
16785,2007-07-22,19
16383,2007-07-22,20
16623,2007-07-22,21
16365,2007-07-22,22
14940,2007-07-22,23
13420,2007-07-22,24
12363,2007-07-23,1
17538,2007-07-23,2
22674,2007-07-23,3
28002,2007-07-23,4
34359,2007-07-23,5
43032,2007-07-23,6
55020,2007-07-23,7
69907,2007-07-23,8
16628,2007-07-23,9
77958,2007-07-23,10
71348,2007-07-23,11
63469,2007-07-23,12
54354,2007-07-23,13
45352,2007-07-23,14
35988,2007-07-23,15
26691,2007-07-23,16
17815,2007-07-23,17
17856,2007-07-23,18
17690,2007-07-23,19
17458,2007-07-23,20
17461,2007-07-23,21
16626,2007-07-23,22
14992,2007-07-23,23
13452,2007-07-23,24
12406,2007-07-24,1
11747,2007-07-24,2
11506,2007-07-24,3
11369,2007-07-24,4
11576,2007-07-24,5
12363,2007-07-24,6
13894,2007-07-24,7
15705,2007-07-24,8
16801,2007-07-24,9
17654,2007-07-24,10
18356,2007-07-24,11
18919,2007-07-24,12
28864,2007-07-24,13
39256,2007-07-24,14
19890,2007-07-24,15
40028,2007-07-24,16
30222,2007-07-24,17
20042,2007-07-24,18
19566,2007-07-24,19
18931,2007-07-24,20
18931,2007-07-24,21
18344,2007-07-24,22
16497,2007-07-24,23
14709,2007-07-24,24
13392,2007-07-25,1
12614,2007-07-25,2
12163,2007-07-25,3
11967,2007-07-25,4
12101,2007-07-25,5
12801,2007-07-25,6
14364,2007-07-25,7
16361,2007-07-25,8
17797,2007-07-25,9
18964,2007-07-25,10
19990,2007-07-25,11
20739,2007-07-25,12
21292,2007-07-25,13
21819,2007-07-25,14
22130,2007-07-25,15
33526,2007-07-25,16
44944,2007-07-25,17
44518,2007-07-25,18
32370,2007-07-25,19
20793,2007-07-25,20
20697,2007-07-25,21
19928,2007-07-25,22
17875,2007-07-25,23
15900,2007-07-25,24
14471,2007-07-26,1
13535,2007-07-26,2
13000,2007-07-26,3
12699,2007-07-26,4
12773,2007-07-26,5
13426,2007-07-26,6
14992,2007-07-26,7
16999,2007-07-26,8
18546,2007-07-26,9
19911,2007-07-26,10
21125,2007-07-26,11
22013,2007-07-26,12
22634,2007-07-26,13
23223,2007-07-26,14
23597,2007-07-26,15
23811,2007-07-26,16
23948,2007-07-26,17
23703,2007-07-26,18
23015,2007-07-26,19
22265,2007-07-26,20
22195,2007-07-26,21
21418,2007-07-26,22
19418,2007-07-26,23
17348,2007-07-26,24
15851,2007-07-27,1
14972,2007-07-27,2
14411,2007-07-27,3
14157,2007-07-27,4
21379,2007-07-27,5
29848,2007-07-27,6
41215,2007-07-27,7
46050,2007-07-27,8
40044,2007-07-27,9
32007,2007-07-27,10
22578,2007-07-27,11
23385,2007-07-27,12
23900,2007-07-27,13
24256,2007-07-27,14
24332,2007-07-27,15
24229,2007-07-27,16
24129,2007-07-27,17
23667,2007-07-27,18
22783,2007-07-27,19
21879,2007-07-27,20
21632,2007-07-27,21
20937,2007-07-27,22
19228,2007-07-27,23
17403,2007-07-27,24
15952,2007-07-28,1
22567,2007-07-28,2
28806,2007-07-28,3
28044,2007-07-28,4
20886,2007-07-28,5
14097,2007-07-28,6
14667,2007-07-28,7
15929,2007-07-28,8
17333,2007-07-28,9
18684,2007-07-28,10
19593,2007-07-28,11
20163,2007-07-28,12
20371,2007-07-28,13
20181,2007-07-28,14
20015,2007-07-28,15
19929,2007-07-28,16
19804,2007-07-28,17
19592,2007-07-28,18
19282,2007-07-28,19
18829,2007-07-28,20
18932,2007-07-28,21
18566,2007-07-28,22
17259,2007-07-28,23
15776,2007-07-28,24
14615,2007-07-29,1
13756,2007-07-29,2
19828,2007-07-29,3
19302,2007-07-29,4
12712,2007-07-29,5
12736,2007-07-29,6
13010,2007-07-29,7
13992,2007-07-29,8
15481,2007-07-29,9
16987,2007-07-29,10
18276,2007-07-29,11
19272,2007-07-29,12
19880,2007-07-29,13
20055,2007-07-29,14
19928,2007-07-29,15
19784,2007-07-29,16
19761,2007-07-29,17
19648,2007-07-29,18
19380,2007-07-29,19
19117,2007-07-29,20
19304,2007-07-29,21
18696,2007-07-29,22
17184,2007-07-29,23
15574,2007-07-29,24
14421,2007-07-30,1
13745,2007-07-30,2
13339,2007-07-30,3
13183,2007-07-30,4
13399,2007-07-30,5
14252,2007-07-30,6
15783,2007-07-30,7
17422,2007-07-30,8
18747,2007-07-30,9
19917,2007-07-30,10
31524,2007-07-30,11
43700,2007-07-30,12
55880,2007-07-30,13
68430,2007-07-30,14
80402,2007-07-30,15
22948,2007-07-30,16
79894,2007-07-30,17
67494,2007-07-30,18
54685,2007-07-30,19
42326,2007-07-30,20
31755,2007-07-30,21
20364,2007-07-30,22
18410,2007-07-30,23
16328,2007-07-30,24
14949,2007-07-31,1
14075,2007-07-31,2
13568,2007-07-31,3
13307,2007-07-31,4
13407,2007-07-31,5
14137,2007-07-31,6
15575,2007-07-31,7
17432,2007-07-31,8
18747,2007-07-31,9
19846,2007-07-31,10
20915,2007-07-31,11
21722,2007-07-31,12
22278,2007-07-31,13
34111,2007-07-31,14
45932,2007-07-31,15
57625,2007-07-31,16
69501,2007-07-31,17
69051,2007-07-31,18
55952,2007-07-31,19
43294,2007-07-31,20
32326,2007-07-31,21
20646,2007-07-31,22
18711,2007-07-31,23
16643,2007-07-31,24
15226,2007-08-01,1
14268,2007-08-01,2
13729,2007-08-01,3
13411,2007-08-01,4
13486,2007-08-01,5
14194,2007-08-01,6
15641,2007-08-01,7
17625,2007-08-01,8
19241,2007-08-01,9
20485,2007-08-01,10
21512,2007-08-01,11
22316,2007-08-01,12
22899,2007-08-01,13
23402,2007-08-01,14
35451,2007-08-01,15
47624,2007-08-01,16
59630,2007-08-01,17
58827,2007-08-01,18
45582,2007-08-01,19
33061,2007-08-01,20
21920,2007-08-01,21
20988,2007-08-01,22
18954,2007-08-01,23
16703,2007-08-01,24
15265,2007-08-02,1
14354,2007-08-02,2
13770,2007-08-02,3
20206,2007-08-02,4
27086,2007-08-02,5
35462,2007-08-02,6
47016,2007-08-02,7
62118,2007-08-02,8
78176,2007-08-02,9
21078,2007-08-02,10
90164,2007-08-02,11
83013,2007-08-02,12
73635,2007-08-02,13
63130,2007-08-02,14
51328,2007-08-02,15
38823,2007-08-02,16
25914,2007-08-02,17
25685,2007-08-02,18
24961,2007-08-02,19
24212,2007-08-02,20
24112,2007-08-02,21
23140,2007-08-02,22
20887,2007-08-02,23
18696,2007-08-02,24
17086,2007-08-03,1
16068,2007-08-03,2
15366,2007-08-03,3
14967,2007-08-03,4
14952,2007-08-03,5
15522,2007-08-03,6
16884,2007-08-03,7
19063,2007-08-03,8
20874,2007-08-03,9
22483,2007-08-03,10
23869,2007-08-03,11
24887,2007-08-03,12
25480,2007-08-03,13
25960,2007-08-03,14
26145,2007-08-03,15
26102,2007-08-03,16
25927,2007-08-03,17
25366,2007-08-03,18
24375,2007-08-03,19
23544,2007-08-03,20
23262,2007-08-03,21
22092,2007-08-03,22
20042,2007-08-03,23
18084,2007-08-03,24
16580,2007-08-04,1
15623,2007-08-04,2
14981,2007-08-04,3
14580,2007-08-04,4
14359,2007-08-04,5
14427,2007-08-04,6
14880,2007-08-04,7
16244,2007-08-04,8
18045,2007-08-04,9
19634,2007-08-04,10
20859,2007-08-04,11
21752,2007-08-04,12
22216,2007-08-04,13
22281,2007-08-04,14
22283,2007-08-04,15
22264,2007-08-04,16
22323,2007-08-04,17
22050,2007-08-04,18
21411,2007-08-04,19
20459,2007-08-04,20
20206,2007-08-04,21
19454,2007-08-04,22
17765,2007-08-04,23
16022,2007-08-04,24
14605,2007-08-05,1
13691,2007-08-05,2
12978,2007-08-05,3
12468,2007-08-05,4
12188,2007-08-05,5
11985,2007-08-05,6
12122,2007-08-05,7
13112,2007-08-05,8
14373,2007-08-05,9
15401,2007-08-05,10
16163,2007-08-05,11
16626,2007-08-05,12
16944,2007-08-05,13
17096,2007-08-05,14
17243,2007-08-05,15
17458,2007-08-05,16
17748,2007-08-05,17
18008,2007-08-05,18
17761,2007-08-05,19
17258,2007-08-05,20
17490,2007-08-05,21
16908,2007-08-05,22
15443,2007-08-05,23
13987,2007-08-05,24
12992,2007-08-06,1
12392,2007-08-06,2
12071,2007-08-06,3
11935,2007-08-06,4
12186,2007-08-06,5
13067,2007-08-06,6
21876,2007-08-06,7
24693,2007-08-06,8
17783,2007-08-06,9
18811,2007-08-06,10
19580,2007-08-06,11
20007,2007-08-06,12
20171,2007-08-06,13
20390,2007-08-06,14
20411,2007-08-06,15
20370,2007-08-06,16
20378,2007-08-06,17
20428,2007-08-06,18
20165,2007-08-06,19
19972,2007-08-06,20
20258,2007-08-06,21
19450,2007-08-06,22
17723,2007-08-06,23
15939,2007-08-06,24
14688,2007-08-07,1
13932,2007-08-07,2
13529,2007-08-07,3
13368,2007-08-07,4
20214,2007-08-07,5
28612,2007-08-07,6
39545,2007-08-07,7
53004,2007-08-07,8
66951,2007-08-07,9
81532,2007-08-07,10
85968,2007-08-07,11
78081,2007-08-07,12
68544,2007-08-07,13
58455,2007-08-07,14
47224,2007-08-07,15
35088,2007-08-07,16
23094,2007-08-07,17
22617,2007-08-07,18
21936,2007-08-07,19
21573,2007-08-07,20
21675,2007-08-07,21
20562,2007-08-07,22
18658,2007-08-07,23
16746,2007-08-07,24
15392,2007-08-08,1
14621,2007-08-08,2
14202,2007-08-08,3
14012,2007-08-08,4
14205,2007-08-08,5
15171,2007-08-08,6
16689,2007-08-08,7
18399,2007-08-08,8
19586,2007-08-08,9
20570,2007-08-08,10
21564,2007-08-08,11
22222,2007-08-08,12
22831,2007-08-08,13
23667,2007-08-08,14
24226,2007-08-08,15
37009,2007-08-08,16
49820,2007-08-08,17
49618,2007-08-08,18
36163,2007-08-08,19
23143,2007-08-08,20
22959,2007-08-08,21
21782,2007-08-08,22
19685,2007-08-08,23
17438,2007-08-08,24
15882,2007-08-09,1
22113,2007-08-09,2
27922,2007-08-09,3
33687,2007-08-09,4
40143,2007-08-09,5
13981,2007-08-09,6
45228,2007-08-09,7
41967,2007-08-09,8
36012,2007-08-09,9
28224,2007-08-09,10
19403,2007-08-09,11
19879,2007-08-09,12
20027,2007-08-09,13
20295,2007-08-09,14
20357,2007-08-09,15
20322,2007-08-09,16
20174,2007-08-09,17
19735,2007-08-09,18
18934,2007-08-09,19
18405,2007-08-09,20
18579,2007-08-09,21
17709,2007-08-09,22
16122,2007-08-09,23
14396,2007-08-09,24
13232,2007-08-10,1
12595,2007-08-10,2
12137,2007-08-10,3
11996,2007-08-10,4
12150,2007-08-10,5
19444,2007-08-10,6
28574,2007-08-10,7
39482,2007-08-10,8
50292,2007-08-10,9
60567,2007-08-10,10
61729,2007-08-10,11
52740,2007-08-10,12
43342,2007-08-10,13
34324,2007-08-10,14
25282,2007-08-10,15
16538,2007-08-10,16
16323,2007-08-10,17
16116,2007-08-10,18
15762,2007-08-10,19
15549,2007-08-10,20
15861,2007-08-10,21
15151,2007-08-10,22
13866,2007-08-10,23
12509,2007-08-10,24
11472,2007-08-11,1
10893,2007-08-11,2
10496,2007-08-11,3
10334,2007-08-11,4
10356,2007-08-11,5
10554,2007-08-11,6
10990,2007-08-11,7
12157,2007-08-11,8
13436,2007-08-11,9
14516,2007-08-11,10
22752,2007-08-11,11
31178,2007-08-11,12
39250,2007-08-11,13
15792,2007-08-11,14
39927,2007-08-11,15
32366,2007-08-11,16
24721,2007-08-11,17
16611,2007-08-11,18
16451,2007-08-11,19
16300,2007-08-11,20
16711,2007-08-11,21
16250,2007-08-11,22
15109,2007-08-11,23
13774,2007-08-11,24
12667,2007-08-12,1
11929,2007-08-12,2
11506,2007-08-12,3
11234,2007-08-12,4
11140,2007-08-12,5
16684,2007-08-12,6
16902,2007-08-12,7
12245,2007-08-12,8
13686,2007-08-12,9
15070,2007-08-12,10
16160,2007-08-12,11
17049,2007-08-12,12
17607,2007-08-12,13
17929,2007-08-12,14
18188,2007-08-12,15
18522,2007-08-12,16
18920,2007-08-12,17
19060,2007-08-12,18
18816,2007-08-12,19
18561,2007-08-12,20
18961,2007-08-12,21
18222,2007-08-12,22
16625,2007-08-12,23
15110,2007-08-12,24
13917,2007-08-13,1
13238,2007-08-13,2
12820,2007-08-13,3
12659,2007-08-13,4
12859,2007-08-13,5
13795,2007-08-13,6
15174,2007-08-13,7
16847,2007-08-13,8
18000,2007-08-13,9
18913,2007-08-13,10
19823,2007-08-13,11
20503,2007-08-13,12
20925,2007-08-13,13
32143,2007-08-13,14
43394,2007-08-13,15
54447,2007-08-13,16
21544,2007-08-13,17
52717,2007-08-13,18
40850,2007-08-13,19
29811,2007-08-13,20
19942,2007-08-13,21
18748,2007-08-13,22
16694,2007-08-13,23
14633,2007-08-13,24
13242,2007-08-14,1
12408,2007-08-14,2
17820,2007-08-14,3
23254,2007-08-14,4
29330,2007-08-14,5
37290,2007-08-14,6
41193,2007-08-14,7
38607,2007-08-14,8
33290,2007-08-14,9
26308,2007-08-14,10
18300,2007-08-14,11
18721,2007-08-14,12
18876,2007-08-14,13
19123,2007-08-14,14
19216,2007-08-14,15
19205,2007-08-14,16
19215,2007-08-14,17
18988,2007-08-14,18
18420,2007-08-14,19
17887,2007-08-14,20
18140,2007-08-14,21
17124,2007-08-14,22
15319,2007-08-14,23
13740,2007-08-14,24
12589,2007-08-15,1
11844,2007-08-15,2
11488,2007-08-15,3
11330,2007-08-15,4
11522,2007-08-15,5
12379,2007-08-15,6
13676,2007-08-15,7
15393,2007-08-15,8
16712,2007-08-15,9
26592,2007-08-15,10
37224,2007-08-15,11
47980,2007-08-15,12
48310,2007-08-15,13
39330,2007-08-15,14
29782,2007-08-15,15
19817,2007-08-15,16
19879,2007-08-15,17
20030,2007-08-15,18
19640,2007-08-15,19
19378,2007-08-15,20
19707,2007-08-15,21
18831,2007-08-15,22
17020,2007-08-15,23
15288,2007-08-15,24
13918,2007-08-16,1
13222,2007-08-16,2
12718,2007-08-16,3
