X_05%,X_68%,X_95%,Template
10933,24171,56928,2
10782,41395,64828,2
10468,16774,24982,2
10838,32962,56931,2
11148,16870,27265,2
11985,16250,18160,2
12316,41195,67297,2
12759,35184,65588,2
12307,17899,20378,2
12721,20144,44355,2
13458,18513,20429,2
12950,48753,85149,2
12389,22374,46821,2
11883,17815,30454,2
12023,17557,20463,2
13167,72176,102102,2
14085,19752,21766,2
14281,21010,48840,2
13004,18671,19756,2
12246,57403,77570,2
12288,16078,18868,2
12484,18919,35894,2
13266,18752,49962,2
13278,18923,26601,2
13519,20460,46710,2
12395,38247,67216,2
11177,15263,22107,2
10943,14287,37480,2
10293,39227,62576,2
11606,17295,25183,2
12178,18367,33562,2
11182,17052,18350,2
10862,16456,18306,2
11940,16536,41665,2
11714,15354,17511,2
11449,16140,18699,2
11712,20017,45040,2
12414,24492,53190,2
12141,17818,19418,2
11870,26055,51693,2
12256,16544,32558,2
12100,15897,18135,2
11863,18995,41997,2
11639,19872,50778,2
11836,17105,18756,2
11081,16324,18201,2
11330,16671,17620,2
10620,15381,16510,2
11146,18149,28400,2
13807,19010,26890,2
13421,18241,19620,2
11975,17455,33896,2
12463,42142,76963,2
11792,16662,23140,2
10852,14899,16403,2
11328,25952,52913,2
11638,46662,80937,2
12013,32014,59192,2
11821,76833,100272,2
12003,61348,85185,2
12920,18074,42600,2
12293,15995,23742,2
11083,44274,66906,2
10899,17106,18966,2
12372,61764,96382,2
12055,17177,22336,2
11820,17060,25144,2
11321,41465,69272,2
10866,15008,23028,2
10444,14791,28642,2
11119,19306,45774,2
12168,17270,18957,2
12519,17706,25435,2
12668,52794,75537,2
13480,67372,99572,2
12569,16151,17465,2
12348,17899,24554,2
13347,26980,54345,2
13207,41825,78088,2
12017,17831,40667,2
11396,16516,24466,2
11004,24121,47241,2
11912,54064,80390,2
13337,17790,40740,2
13052,64912,95870,2
12635,19021,47691,2
12286,25665,48465,2
11976,17301,43240,2
11884,17135,27283,2
12661,16848,32678,2
12588,17757,31242,2
13475,18745,29227,2
13756,18943,36602,2
13135,18045,34392,2
12903,19598,44745,2
12720,44832,68124,2
12995,37620,65328,2
11969,14911,17063,2
11869,16987,18443,2
12195,17029,18279,2
11910,17072,25452,2
11728,52857,84485,2
11257,21948,49452,2
10394,19107,43302,2
10697,15305,20788,2
10384,16408,23889,2
10515,16272,32030,2
11817,18530,36787,2
11826,58625,79650,2
11841,71010,97314,2
11975,15666,18112,2
11582,21093,47454,2
11794,17354,36116,2
12961,18811,39730,2
11658,17203,33420,2
11606,20704,51546,2
10904,16159,20827,2
11066,15817,27372,2
10600,15120,21724,2
10762,31734,53266,2
10922,15851,30430,2
10960,30200,54540,2
10756,67968,93192,2
10396,15481,17686,2
9809,55996,75779,2
10262,19993,37584,2
10053,15683,16502,2
10447,16530,32254,2
11069,17071,41097,2
11233,16220,31614,2
10908,15724,31856,2
10239,15967,41265,2
11054,27010,48909,2
10933,15891,26250,2
10438,15493,20979,2
10242,53137,75965,2
10307,59424,86344,2
9768,50267,71850,2
9472,13791,31910,2
10284,57975,82543,2
9556,15418,36090,2
9908,15306,19084,2
