12230
11534
11038
10777
10764
11032
11508
11806
12457
13214
13783
14156
14182
13988
13727
13856
15215
16593
16483
16135
15681
14872
13769
12640
11728
11275
11083
11071
11304
12053
13372
14656
15658
16472
16889
17015
16869
16595
16387
16414
17327
18164
17766
17144
16461
15562
14357
13086
12017
11362
11030
10886
10929
11279
11965
12862
13957
14980
15575
15730
15580
15275
14963
14902
15892
16778
16532
15977
15454
14660
13588
12416
11354
10710
10350
10175
10148
10365
10885
11406
12297
13204
13910
14310
14559
14582
14629
14856
16003
17048
16896
16427
15797
14734
13403
12263
11444
11045
10895
10908
11310
12582
14895
16562
16988
17324
17618
17778
17734
17732
17607
17800
18840
19579
19319
18725
17865
16581
14903
13429
12496
12000
11781
11788
12145
13354
15630
16950
17031
17043
17261
17223
16957
16846
16675
16888
18068
19548
19527
19180
18572
17371
15754
14315
13415
12990
12832
12866
13233
14495
16855
18233
18421
18417
18532
18503
18356
18302
18205
18326
19397
20786
20668
20206
19522
18295
16598
15138
14186
13757
13593
13612
13963
15158
17498
18924
19042
19072
19063
18934
18694
18543
18381
18447
19587
20991
20978
20458
19800
18602
17094
15565
14592
14199
14064
14088
14488
15661
18103
19616
19871
19953
20015
19922
19678
19467
19239
19297
20238
21471
21334
20846
20232
19316
18006
16735
15746
15199
14965
14898
14975
15399
16278
17153
18304
19070
19340
19218
18843
18373
18057
18074
19129
20588
20555
20068
19458
18692
17688
16623
15587
14965
14680
14571
14601
14880
15375
15948
16925
17669
18057
18059
17898
17627
17446
17632
18774
19961
19859
19313
18592
17354
15931
14526
13678
13325
13178
13141
13471
14560
16594
17988
18476
18610
18685
18518
18317
18185
18046
18095
19057
20171
20071
19585
18829
17592
15866
14347
13373
12939
12711
12737
13043
14240
16573
17995
18234
18241
18258
17997
17729
17606
17546
17772
18814
20339
20609
20347
19799
18702
17179
15859
15021
14717
14730
14811
15222
16455
18828
20231
20367
20480
20493
20407
20206
20063
19857
20011
21101
22477
22419
21837
21103
19820
18158
16721
15787
15358
15191
15201
15525
16639
18777
20176
20549
20616
20651
20466
20180
20014
19854
20004
21152
22682
22818
22440
21786
20686
19159
17822
16926
16516
16275
16304
16550
17510
19243
20577
21239
21534
21665
21475
21082
20716
20333
20188
20746
21931
21806
21136
20432
19408
18071
16778
15819
15254
14884
14733
22180
34111
47748
62737
78984
27210
81954
67248
52008
37854
24711
16478
17421
18769
18662
18091
17499
16762
15680
14636
13592
13062
12734
12586
12578
12789
13316
14053
15150
16027
16620
16900
16974
16803
16583
16493
17145
17969
17956
17673
17069
16172
15064
14013
13281
12926
12772
12818
13158
14123
15610
16776
17504
18045
18445
18452
18366
18060
17940
17972
18922
20596
20698
20372
